bootstrap,method,target,estimate,released,lower,upper,data_access,reference,reference_se,gap
89,atlas,2,2.014065453116735,True,-0.7489138155257891,4.777044721759259,archive_summaries,3.634921652673188,1.1571764047147244,-1.620856199556453
89,atlas_no_rejection,2,2.014065453116735,True,-0.4791294223275928,4.507260328561062,archive_summaries,3.634921652673188,1.1571764047147244,-1.620856199556453
89,semantic_forced,2,2.990566586866458,True,0.8521051104381367,5.129028063294779,archive_summaries,3.634921652673188,1.1571764047147244,-0.6443550658067299
89,ivw_meta,2,2.068148970054756,True,,,archive_summaries,3.634921652673188,1.1571764047147244,-1.5667726826184318
89,random_effects_meta,2,2.578331818899585,True,,,archive_summaries,3.634921652673188,1.1571764047147244,-1.0565898337736028
89,full_nearest,2,-0.8801157002766931,True,,,archive_summaries,3.634921652673188,1.1571764047147244,-4.51503735294988
89,ridge_meta_regression,2,0.9523609523378305,True,,,archive_summaries,3.634921652673188,1.1571764047147244,-2.6825607003353573
89,rbf_kernel_ridge,2,1.2352197595328631,True,,,archive_summaries,3.634921652673188,1.1571764047147244,-2.3997018931403247
89,unit_ridge_t_learner,2,1.7870481412247483,True,,,source_individuals,3.634921652673188,1.1571764047147244,-1.8478735114484395
89,atlas,3,3.0678669985286784,False,-1.7020884870850845,7.837822484142441,archive_summaries,-1.588732250595719,1.51415419829029,4.6565992491243975
89,atlas_no_rejection,3,3.0678669985286784,True,-1.5138772937078717,7.649611290765229,archive_summaries,-1.588732250595719,1.51415419829029,4.6565992491243975
89,semantic_forced,3,3.5382999834384434,True,1.4312874959609725,5.645312470915915,archive_summaries,-1.588732250595719,1.51415419829029,5.1270322340341625
89,ivw_meta,3,2.068148970054756,True,,,archive_summaries,-1.588732250595719,1.51415419829029,3.656881220650475
89,random_effects_meta,3,2.578331818899585,True,,,archive_summaries,-1.588732250595719,1.51415419829029,4.167064069495304
89,full_nearest,3,6.7720624720585825,True,,,archive_summaries,-1.588732250595719,1.51415419829029,8.360794722654301
89,ridge_meta_regression,3,2.504513477127751,True,,,archive_summaries,-1.588732250595719,1.51415419829029,4.09324572772347
89,rbf_kernel_ridge,3,3.0954702653906123,True,,,archive_summaries,-1.588732250595719,1.51415419829029,4.684202515986332
89,unit_ridge_t_learner,3,3.7396670200114976,True,,,source_individuals,-1.588732250595719,1.51415419829029,5.328399270607217
89,atlas,4,7.859761171356748,False,-0.32814806338389424,16.04767040609739,archive_summaries,6.537841054111409,2.127796046725,1.3219201172453392
89,atlas_no_rejection,4,7.859761171356748,True,0.30626396169385206,15.413258381019645,archive_summaries,6.537841054111409,2.127796046725,1.3219201172453392
89,semantic_forced,4,3.285819783772369,True,1.1653038906464896,5.406335676898248,archive_summaries,6.537841054111409,2.127796046725,-3.25202127033904
89,ivw_meta,4,2.068148970054756,True,,,archive_summaries,6.537841054111409,2.127796046725,-4.469692084056653
89,random_effects_meta,4,2.578331818899585,True,,,archive_summaries,6.537841054111409,2.127796046725,-3.959509235211824
89,full_nearest,4,11.308551967657184,True,,,archive_summaries,6.537841054111409,2.127796046725,4.770710913545775
89,ridge_meta_regression,4,6.813715455563068,True,,,archive_summaries,6.537841054111409,2.127796046725,0.2758744014516594
89,rbf_kernel_ridge,4,6.564158011274275,True,,,archive_summaries,6.537841054111409,2.127796046725,0.02631695716286586
89,unit_ridge_t_learner,4,2.844210287988493,True,,,source_individuals,6.537841054111409,2.127796046725,-3.693630766122916
89,atlas,5,8.005265336199134,False,-1.128531325662534,17.139061998060804,archive_summaries,2.858015312921432,1.358425588553244,5.147250023277702
89,atlas_no_rejection,5,8.005265336199134,True,-0.7731389376507369,16.783669610049003,archive_summaries,2.858015312921432,1.358425588553244,5.147250023277702
89,semantic_forced,5,2.8184756606929082,True,0.17278623033739038,5.464165091048426,archive_summaries,2.858015312921432,1.358425588553244,-0.039539652228523625
89,ivw_meta,5,2.068148970054756,True,,,archive_summaries,2.858015312921432,1.358425588553244,-0.7898663428666759
89,random_effects_meta,5,2.578331818899585,True,,,archive_summaries,2.858015312921432,1.358425588553244,-0.2796834940218469
89,full_nearest,5,11.308551967657184,True,,,archive_summaries,2.858015312921432,1.358425588553244,8.450536654735753
89,ridge_meta_regression,5,5.72644878602663,True,,,archive_summaries,2.858015312921432,1.358425588553244,2.868433473105198
89,rbf_kernel_ridge,5,5.934744444844412,True,,,archive_summaries,2.858015312921432,1.358425588553244,3.0767291319229804
89,unit_ridge_t_learner,5,1.8483062539046642,True,,,source_individuals,2.858015312921432,1.358425588553244,-1.0097090590167677
90,atlas,0,-0.7928982294541868,False,-4.217925375727604,2.6321289168192306,archive_summaries,2.718259173673742,1.2183084947320004,-3.5111574031279287
90,atlas_no_rejection,0,-0.7928982294541868,True,-3.841438107895772,2.2556416489873983,archive_summaries,2.718259173673742,1.2183084947320004,-3.5111574031279287
90,semantic_forced,0,2.0581732894808025,True,0.0049714898147885656,4.111375089146817,archive_summaries,2.718259173673742,1.2183084947320004,-0.6600858841929393
90,ivw_meta,0,1.107216999352789,True,,,archive_summaries,2.718259173673742,1.2183084947320004,-1.6110421743209529
90,random_effects_meta,0,1.107216999352789,True,,,archive_summaries,2.718259173673742,1.2183084947320004,-1.6110421743209529
90,full_nearest,0,-2.107152601327062,True,,,archive_summaries,2.718259173673742,1.2183084947320004,-4.825411775000804
90,ridge_meta_regression,0,-2.2864362071947855,True,,,archive_summaries,2.718259173673742,1.2183084947320004,-5.004695380868528
90,rbf_kernel_ridge,0,-2.036866501285863,True,,,archive_summaries,2.718259173673742,1.2183084947320004,-4.755125674959604
90,unit_ridge_t_learner,0,0.9321162867312128,True,,,source_individuals,2.718259173673742,1.2183084947320004,-1.786142886942529
90,atlas,1,2.22694045317171,False,-1.4379822178545743,5.891863124197994,archive_summaries,6.393343157237387,1.7024876899165788,-4.1664027040656775
90,atlas_no_rejection,1,2.22694045317171,True,-1.229948684915735,5.683829591259155,archive_summaries,6.393343157237387,1.7024876899165788,-4.1664027040656775
90,semantic_forced,1,2.020055078044545,True,-0.0006551477939349404,4.040765303883026,archive_summaries,6.393343157237387,1.7024876899165788,-4.373288079192842
90,ivw_meta,1,1.107216999352789,True,,,archive_summaries,6.393343157237387,1.7024876899165788,-5.286126157884598
90,random_effects_meta,1,1.107216999352789,True,,,archive_summaries,6.393343157237387,1.7024876899165788,-5.286126157884598
90,full_nearest,1,0.591154182768487,True,,,archive_summaries,6.393343157237387,1.7024876899165788,-5.8021889744689
90,ridge_meta_regression,1,1.9097739819717792,True,,,archive_summaries,6.393343157237387,1.7024876899165788,-4.483569175265608
90,rbf_kernel_ridge,1,2.158821347755252,True,,,archive_summaries,6.393343157237387,1.7024876899165788,-4.2345218094821355
90,unit_ridge_t_learner,1,1.637241349635938,True,,,source_individuals,6.393343157237387,1.7024876899165788,-4.75610180760145
