seed_batch,replicate,split_seed,target_object_id,pc1,pc2,heldout_local_contrast,reconstructed_contrast,absolute_reconstruction_error,accepted,certificate_radius,support_component,statistical_component,interval_width
0,1,4160066401,local_038,-0.28971736716460933,5.781242873063978,0.999887837146578,1.3337789292230555,0.3338910920764775,False,3.533700823067398,0.8974594469265063,2.6362413761408914,7.067401646134796
0,1,4160066401,local_039,1.6717249290903744,0.11215877951332728,-1.122246264648438,-1.5390404234662354,0.41679415881779747,False,3.511537393153631,1.1994802054933604,2.3120571876602707,7.023074786307262
0,1,4160066401,local_043,1.210095849090365,-0.009559285629922776,2.162841306612088,3.0530445664405876,0.8902032598284997,False,3.421128204275189,0.5972475822525002,2.823880622022689,6.842256408550378
0,1,4160066401,local_048,0.9064989405371513,-0.5536564331283553,1.4627749467232762,2.89254968861905,1.4297747418957738,True,2.32396793061368,0.5998521848071807,1.7241157458064993,4.64793586122736
0,1,4160066401,local_049,0.6287277097023648,-0.4641050633042861,0.40147541748046756,-0.347545724619994,0.7490211421004616,True,2.951697763249271,0.6840623814284954,2.2676353818207757,5.903395526498542
0,1,4160066401,local_050,1.760674782698319,5.476924146492508,1.2550455169936798,1.2782847136934568,0.02323919669977692,False,3.4570446737251155,1.0147094950783957,2.44233517864672,6.914089347450231
0,1,4160066401,local_051,-0.7587778380295319,-0.3365246425038785,-1.4815165072547063,0.13183970395359074,1.613356211208297,True,2.1922709077111984,0.6563120609130414,1.535958846798157,4.384541815422397
0,1,4160066401,local_054,1.1428365987285232,-1.4209607812896992,6.346695914633365,6.155711275311713,0.19098463932165188,True,2.6061757130193026,0.5383551223624832,2.0678205906568192,5.212351426038605
0,1,4160066401,local_061,-0.8773584744031749,0.9457095134242471,0.5634527334314603,1.2764264166056312,0.7129736831741709,True,2.6144004615691547,0.8687540406543237,1.745646420914831,5.2288009231383095
0,1,4160066401,local_064,0.9897807201449788,-0.17096028795406223,1.0780569239524018,-1.0584339204467492,2.136490844399151,True,2.5775573525640727,0.6419233194335354,1.9356340331305375,5.155114705128145
0,1,4160066401,local_068,-1.7575747015191168,-0.20039173493656942,1.153900891534212,0.7823138258399189,0.371587065694293,True,1.6774285441274253,0.4122338643721193,1.265194679755306,3.3548570882548505
0,1,4160066401,local_069,0.20342179077095635,-0.4679378688420322,1.1223452203876905,0.39892592378917013,0.7234192965985203,True,2.7155548990536205,0.6979799076129339,2.0175749914406866,5.431109798107241
0,1,4160066401,local_071,0.14989191574478114,5.863523796772882,1.6104133850546454,1.5023260214339504,0.10808736362069493,False,3.4639170230798157,0.8672325854809474,2.5966844375988685,6.9278340461596315
0,1,4160066401,local_080,-0.6659324516941341,-0.020071403745315682,1.3884928186035155,0.43315589466836724,0.9553369239351482,True,2.243465924144113,0.879374283846855,1.3640916402972578,4.486931848288226
0,1,4160066401,local_085,-0.5055954646049663,0.8783966215136226,1.8805812698958766,1.5426810782344738,0.33790019166140284,True,2.1040654969627113,0.6675992762047955,1.4364662207579155,4.208130993925423
0,1,4160066401,local_090,-0.564803951377932,-0.09243354603543363,-0.004471062320401842,-0.08871562196702264,0.0842445596466208,True,1.6776171535925772,0.47192835798970095,1.2056887956028763,3.3552343071851545
0,1,4160066401,local_096,-0.969563804472342,0.9185705315751015,3.861732006597601,1.911193416502487,1.950538590095114,True,2.099893618111421,0.3700792131371195,1.7298144049743014,4.199787236222842
0,1,4160066401,local_098,1.34386354731387,-0.6672217875389314,4.573517989147881,2.461387574777488,2.1121304143703927,True,2.6534003135290094,0.4205111921682436,2.232889121360766,5.306800627058019
0,1,4160066401,local_100,-1.5767446882047362,-0.7003605127292428,-1.7801574299070566,0.9532782746663848,2.7334357045734414,True,2.727651288997174,0.58664870403897,2.141002584958204,5.455302577994348
0,1,4160066401,local_105,-1.2512087995314978,-0.7427184341516534,2.4518820236124466,1.5931689678992684,0.8587130557131781,True,2.9335065656300294,0.48036549584691857,2.453141069783111,5.867013131260059
0,1,4160066401,local_106,-1.3239915478793631,-0.5292951908402975,-0.24636592992146777,0.6268858367838275,0.8732517667052953,True,2.447207496476706,0.5671064109387509,1.8801010855379552,4.894414992953412
0,1,4160066401,local_110,-2.5350017144439247,-0.08821317424906,-0.9447126583523211,0.396083532260745,1.340796190613066,True,1.7952918667592102,0.52673184394435,1.2685600228148601,3.5905837335184203
0,2,3518846384,local_001,1.0555685058516724,5.821691499600044,1.725786379496256,1.4410772248311374,0.2847091546651186,False,3.4946878883180705,0.7528992703498618,2.7417886179682087,6.989375776636141
0,2,3518846384,local_002,3.2497920769421724,0.29443475884283377,0.22199857905345688,2.4825869765622226,2.2605883975087657,False,3.416620537332429,1.40873034102632,2.0078901963061093,6.833241074664858
0,2,3518846384,local_008,1.98668403966542,-0.20733989514796386,-2.311528537700702,-0.79007609207396,1.5214524456267422,False,4.889134439629175,0.5711797760709433,4.317954663558232,9.77826887925835
0,2,3518846384,local_018,3.4457542071455705,-0.6060611208389725,0.030611106676933453,1.2376810043749318,1.2070698976979983,False,4.965016878923789,1.5543437639798943,3.4106731149438954,9.930033757847578
0,2,3518846384,local_019,2.9364700958382253,0.6624286491104329,-0.01264156401752281,1.131300699010024,1.1439422630275469,False,4.931750779758863,1.9293656053394732,3.00238517441939,9.863501559517726
0,2,3518846384,local_022,2.5289767772317915,-0.3525405293673251,2.3066353384254437,2.596691510026631,0.29005617160118735,True,3.260976995414068,0.9100636530521279,2.35091334236194,6.521953990828136
0,2,3518846384,local_023,-0.038250131935015926,-0.24061894351625362,2.1357396777226367,1.9461182507451729,0.18962142697746387,True,2.7024353722443295,0.41008079591182817,2.2923545763325013,5.404870744488659
0,2,3518846384,local_025,-2.955827040953235,0.2416017270959956,-1.493498512759774,-1.2144676977085975,0.27903081505117644,False,3.7997263854746888,1.3516347150830992,2.4480916703915896,7.599452770949377
0,2,3518846384,local_026,-0.18051877989420922,-0.2841225698274764,3.3589079998016356,2.7919515506664268,0.5669564491352088,True,2.6539845322993694,0.9462015056679175,1.707783026631452,5.307969064598739
0,2,3518846384,local_037,-0.9078244340747956,0.8588819294739267,1.3433813583374024,0.9114210891554787,0.43196026918192365,True,2.0532664010240556,0.41097306715667187,1.6422933338673835,4.106532802048111
0,2,3518846384,local_038,-0.28971736716460933,5.781242873063978,0.999887837146578,1.4740709438993094,0.47418310675273134,False,4.276567660617271,0.987538344874259,3.2890293157430124,8.553135321234542
0,2,3518846384,local_040,-2.303494734445533,-0.05511785118429728,1.2805820576985676,0.5019170981275908,0.7786649595709768,True,2.3762866632595587,0.8021411179345501,1.5741455453250086,4.7525733265191175
0,2,3518846384,local_044,3.5146718675810993,0.058255648824165986,2.4753185280143444,1.7484595135002847,0.7268590145140597,False,3.508311017554308,0.9690556129558516,2.5392554045984563,7.016622035108616
0,2,3518846384,local_051,-0.7587778380295319,-0.3365246425038785,-1.4815165072547063,-0.19239872528339658,1.2891177819713098,True,2.2171486957095414,0.5233076153691771,1.6938410803403645,4.434297391419083
0,2,3518846384,local_052,-0.023531183145550187,5.998584528116516,1.2522175806439106,1.4824118446853638,0.23019426404145316,False,4.8515859777469705,1.5564800524550433,3.2951059252919275,9.703171955493941
0,2,3518846384,local_054,1.1428365987285232,-1.4209607812896992,6.346695914633365,6.155711275960158,0.19098463867320703,True,2.606175710692783,0.538355122242274,2.0678205884505094,5.212351421385566
0,2,3518846384,local_055,1.6383809321440104,-1.0726060175695855,5.689955578486124,4.04421153602235,1.6457440424637744,True,2.3833587669567278,0.45628389685804116,1.9270748700986866,4.7667175339134555
0,2,3518846384,local_059,-0.719554608619687,-0.19205772655531425,-0.41983662442111847,-0.13126626920285062,0.28857035521826785,True,1.7665679717061777,0.4802405310789361,1.2863274406272416,3.5331359434123555
0,2,3518846384,local_070,-2.8945109126893396,-0.016464980429442246,2.1991294680640814,0.6517636534889055,1.5473658145751759,True,2.5107096295631264,0.7409677109108301,1.7697419186522965,5.021419259126253
0,2,3518846384,local_076,-1.293898297110151,-0.27765386800014663,2.421905947816138,-0.029115720410646084,2.4510216682267845,True,1.4677908622828832,0.4951726816367099,0.9726181806461732,2.9355817245657665
0,2,3518846384,local_080,-0.6659324516941341,-0.020071403745315682,1.3884928186035155,0.34972574180158733,1.0387670768019281,True,2.37899245503461,0.8370851722431063,1.5419072827915037,4.75798491006922
0,2,3518846384,local_088,1.7561590985223667,-0.1731114805702994,2.8589108825256133,2.0766905556612882,0.7822203268643251,False,3.450478635269795,1.070149089723968,2.380329545545827,6.90095727053959
0,2,3518846384,local_090,-0.564803951377932,-0.09243354603543363,-0.004471062320401842,0.06281513482506162,0.06728619714546347,True,1.4759635019708277,0.4761735376117098,0.9997899643591178,2.9519270039416554
0,2,3518846384,local_095,0.5518387651792833,-0.197765499937733,-0.6319926675649787,-0.7402320355821156,0.10823936801713685,True,2.115425411869382,0.4694332792628032,1.6459921326065785,4.230850823738764
