seed_batch,replicate,seed,target_s1,target_s2,target_hidden_moderator,target_q,nearest_semantic_s1,nearest_semantic_s2,nearest_semantic_hidden_moderator,nearest_semantic_q,atlas_accepted,scientific_tolerance,certificate_radius,representation_term,curvature_term,hidden_moderator_term,bias_term,statistical_term,interval_covered,atlas_absolute_error,atlas_no_rejection_absolute_error,semantic_forced_absolute_error,nearest_semantic_absolute_error,global_mean_absolute_error,oracle_latent_support_absolute_error
0,30,607616431,0.28818668442129575,0.672144368929306,0.4964585881336778,0.1519533884627748,0.4105622197004106,0.7381855746402253,0.765739871685895,0.7761103791226427,True,1.65,1.3593806954323877,0.00618396679384422,0.6112066894526657,0.6200000000000001,0.0,0.12199003918587763,True,0.18493641605552358,0.18493641605552358,0.2590562119043194,0.31428384797967723,0.8563465717340244,0.12867418888521232
0,31,3539329541,0.3335706999713811,0.2452462903867962,-0.06641084342570236,0.036658241253792356,0.6242705677574492,0.179873183780078,-0.034187017539850206,-0.5003885782114328,False,1.65,1.6990784920833133,0.005289848843776826,0.9638670403190667,0.6200000000000001,0.0,0.10992160292046972,True,0.21567529798631058,0.21567529798631058,0.2733114662165929,0.2920654593595984,0.4623292946830937,0.3010921315722901
0,32,903140061,-0.030964222794388624,-0.607499845642538,0.21422072984402468,-0.0420602530489802,0.131568786476999,-0.4537336534116576,0.8703733723292464,0.00872096825929991,False,1.65,1.7956523274441167,0.0044361264802832865,1.0626668989438008,0.6200000000000001,0.0,0.10854930202003245,True,0.14146321050744565,0.14146321050744565,0.3496422365151542,0.86974926844542,0.27023474816889215,0.06610362227154123
0,33,260410221,0.11694531439484432,0.3124880974545302,-0.13104337070090807,-0.10666367528565426,0.005447698771652965,0.3468411281950232,-0.6227496926026836,-0.5620393119987139,True,1.65,1.382756294235125,0.008582825731168356,0.6168776850189195,0.6200000000000001,0.0,0.1372957834850371,True,0.20581891006605502,0.20581891006605502,0.3552980546222688,0.6141876477208451,0.33462983844132166,0.13023187990883772
0,34,797140690,0.32903665618643774,-0.14168253214508883,0.18374909029225012,-0.629437777003938,0.3323888633053693,-0.06209461525493398,-0.2923624006176857,-0.8136421970051588,True,1.65,1.6360870198717699,0.006763050614693161,0.8789352263257265,0.6200000000000001,0.0,0.13038874293135017,True,0.09178235506028753,0.09178235506028753,0.7710556392859478,0.6352020685977422,0.8176607386206078,0.14864821308379922
0,35,236472439,-0.27716915256935387,-0.10929345132230298,0.40191876455687264,0.42604404110993405,-0.25132949364607726,-0.4156262995482036,0.06247346008995147,0.42955276891367444,True,1.65,1.4849175781081576,0.00615827366448267,0.7548177332087842,0.6200000000000001,0.0,0.1039415712348907,True,0.23260321809558648,0.23260321809558648,0.3199268311658292,0.35760088577713606,0.28088454787085226,0.23925496850752564
0,36,2107471020,0.37935959184667695,-0.30924085379679034,-0.1650281589433521,0.12251604342714323,0.16845610185556192,-0.4805138183578841,0.29642090809341326,0.5485094163638349,False,1.65,1.6811636238493006,0.008285570998022133,0.9451183520392128,0.6200000000000001,0.0,0.10775970081206568,True,0.08731569683489557,0.08731569683489557,0.07434102874665949,0.15491948171244213,0.08571119248357734,0.05967171602601251
0,37,1568680665,0.05450798153546331,0.21067103812476962,-0.07130006306167314,0.11164157818478615,0.2408963956070782,0.3139198913289065,0.23628145046060145,0.28582025666917565,False,1.65,1.8898230941010195,0.0029283623676494646,1.1614417625382942,0.6200000000000001,0.0,0.10545296919507566,True,0.08337145881179514,0.08337145881179514,0.28455870625671514,0.5311651563420423,0.1410232963903016,0.08659588504546406
0,38,211970137,-0.009810981932898866,-0.5077569196434246,-0.1921795954785282,-0.08595174353851094,0.1980126162778486,-0.34820937808720065,0.7340998378699515,0.7385890325290327,True,1.65,1.3899066486457252,0.014208920213475413,0.6403355778351035,0.6200000000000001,0.0,0.1153621505971462,True,0.059728048260165534,0.059728048260165534,0.38024627166999403,1.2995648209186696,0.05813376604878018,0.13134350865262356
0,39,1461580918,0.09806885373406816,-0.0672870575541673,-0.32243718627472817,0.4898994381487677,0.46783736713546076,-0.11661784181223878,0.5463750959748519,0.80492393512464,True,1.65,1.4878189393097454,0.005125614772354754,0.7546205911758372,0.6200000000000001,0.0,0.10807273336155328,True,0.06633896502304368,0.06633896502304368,0.31807256028795683,1.3517149529426176,0.3111340099597881,0.017670331692061392
0,40,2635160666,0.059562775921449276,-0.10336902687879732,-0.6701928044538362,-0.45681231861894567,0.09420206481719728,0.06966523517984125,-0.9797822211521461,-0.607350267481253,True,1.65,1.2158244313028095,0.02264097825156594,0.4203555028417531,0.6200000000000001,0.0,0.15282795020949055,True,0.1052143333593556,0.1052143333593556,0.011630761292552694,0.22437268689188206,0.18720426639277132,0.029584698924612907
0,41,1852819724,0.2733886306004011,0.14576278167329954,0.0011928530564103423,-0.04425255116190202,0.2625236387759373,0.3547973345888369,0.8063229664703184,-0.46049043888195484,False,1.65,1.6985519777070646,0.0026092523530208255,0.9694162509717376,0.6200000000000001,0.0,0.10652647438230617,True,0.2109424891731082,0.2109424891731082,0.05165600570890161,1.1443950580918894,0.14141774829921183,0.21837428742355636
0,42,1766245425,-0.247776573368321,0.3474096209526587,0.37832317682502903,-0.08774302481416013,-0.2888341091717681,0.4720953408679991,-0.005197720081091539,-0.11262293618632668,True,1.65,1.5051263475891652,0.006922532879021872,0.7581291264718378,0.6200000000000001,0.0,0.12007468823830533,True,0.08915734611578874,0.08915734611578874,0.1208252039834738,0.4836320978895014,0.2134125668146164,0.005655543762488224
0,43,4204612701,0.29872275086998107,0.05448894463409683,0.0353206013164892,-0.16215259057971662,0.29973876913937536,0.3235768755531072,-0.6414874042892336,-0.10737344260189574,True,1.65,1.4413274388486836,0.0027643133271564742,0.7141185767882556,0.6200000000000001,0.0,0.10444454873327154,True,0.27693483800892615,0.27693483800892615,0.23783712868678591,0.693189568133751,0.2693898762149278,0.18799524531731937
0,44,1758659042,0.1909599966609592,0.16333374180504492,-0.15828758251020458,-0.04868154023415573,0.07129699770316433,-0.28354787092046463,-0.07382810615539581,0.90060996832076,False,1.65,1.9158691111177173,0.006283974002392824,1.169080827978846,0.6200000000000001,0.0,0.12050430913647829,True,0.397108052598472,0.397108052598472,0.182196870962482,0.5108643700239448,0.3547751725456093,0.2817163390896544
0,45,3715008774,-0.04329959010561184,0.3519460108546564,0.3575429542969454,-0.1070707731490615,-0.20426894794453254,0.3859604559221348,-0.8780616252141658,-0.556538568086663,True,1.65,1.4704161910380198,0.020787749355689413,0.685893172905119,0.6200000000000001,0.0,0.14373526877721132,True,0.008635356868401667,0.008635356868401667,0.7638334755484828,1.6471703715977726,0.7097854097077784,0.11337588096329465
0,46,310839583,0.4792252806591393,-0.3372106217073472,0.10752132338239312,0.37712094400203694,0.6356091213577573,-0.05456760556469642,-0.2649138898734691,0.21542349683875384,True,1.65,1.4503961950937794,0.01771640228243296,0.6742557575532785,0.6200000000000001,0.0,0.1384240352580677,True,0.047667099859955875,0.047667099859955875,0.3732576050270256,0.20997969365530755,0.5468648943374955,0.13010744215912062
0,47,1416427372,-0.17749533117788,0.2881490741584581,-0.13610995452932667,0.02556199080175875,-0.3740895660420729,0.07080243562424338,0.8169194673735765,0.5202152666883519,False,1.65,1.9683904254025304,0.0017346120114410375,1.2486116046047346,0.6200000000000001,0.0,0.09804420878635468,True,0.23124625854155545,0.23124625854155545,0.31891812474284253,0.4205249992761848,0.3025506747702513,0.16744495028769157
0,48,2677158760,-0.07611623069177206,0.283823100612872,-0.03861439669386201,0.06809537069710767,-0.04447357308076749,0.1611829765435535,-0.023090577868501994,0.7893138582267345,True,1.65,1.5515026643920016,0.002704882240108838,0.8301432071306406,0.6200000000000001,0.0,0.09865457502125226,True,0.0009865620265466224,0.0009865620265466224,0.07510186334329466,0.2519039305858594,0.021030205165007476,0.04930372443051401
0,49,1039586044,0.45397089176680805,0.07389107020601769,0.08076024471026777,0.23447145449764617,0.23361033600314607,-0.13190661427884054,-0.27067617869798744,0.160223859790126,True,1.65,1.639502950733464,0.002884726858746622,0.9060985692057973,0.6200000000000001,0.0,0.1105196546689198,True,0.23627108383939255,0.23627108383939255,0.12785811649788292,0.8834260184858245,0.17871350733024094,0.25052605253545435
0,50,158036996,0.03520107203993385,0.16918180388422666,0.14772473564105365,-0.012896756260012326,0.242186637205404,0.4377154254184432,-0.7159897268990629,0.8824337921917944,False,1.65,2.1670862104361404,0.004912132573646704,1.439784068425403,0.6200000000000001,0.0,0.10239000943709053,True,0.3445121038256945,0.3445121038256945,0.5543677805916238,0.7083677130949645,0.4549760029463322,0.3367968561690956
0,51,821746521,0.47246590481336087,0.0993610547748572,0.0457405038531149,0.020981703144520865,0.4274522111608612,0.2939397262220791,-0.9598282573708681,0.5862615079269378,False,1.65,1.7502479587894577,0.006359692344119949,1.0144900369093535,0.6200000000000001,0.0,0.10939822953598419,True,0.04221242101374767,0.04221242101374767,0.08409906703526826,1.2162994622123775,0.07264178384542386,0.13402263282157878
0,52,3565724901,0.15419716471057593,0.015744091779351307,0.29864976374827135,-0.020017661451421365,0.6284179390805105,0.1607836944272154,0.9510704860870187,0.3407403215328031,False,1.65,2.0946824203967798,0.0012590323948447478,1.376286444359511,0.6200000000000001,0.0,0.09713694364242377,True,0.21832589240416833,0.21832589240416833,0.14298394919640955,1.418829275662402,0.28205196860224147,0.1963518668069253
0,53,219646746,-0.254469395430427,0.04885509862108722,0.31196283699321414,-0.22041499045184365,0.1525291501202184,-0.035469588412387676,0.9529547168696058,0.3891927924453673,False,1.65,2.0265697714105353,0.002182815499303976,1.2987786689371728,0.6200000000000001,0.0,0.10560828697405852,True,0.11334198365299725,0.11334198365299725,0.15061782050584005,1.2449506698310169,0.31598662908330694,0.0323740305864986
0,54,710190247,0.12626032135677562,-0.04319858495160314,0.4912122892598715,-0.1821409436517383,-0.06776217803666196,-0.08670797504391681,0.5937118109503727,-0.1940790113955,True,1.65,1.4605991882137483,0.008164831604923383,0.7167498869959356,0.6200000000000001,0.0,0.11568446961288946,True,0.08130938846237468,0.08130938846237468,0.3983816331512432,0.1734169139725491,0.46372755333976046,0.15938580853370687
0,55,3137992391,-0.16573267792538654,0.2907903319050414,0.054779638934447664,0.20541422604420728,-0.48844504753731455,0.16458246939172172,0.916657291347251,-0.44405799170974825,False,1.65,1.9706011951569686,0.007521113645101505,1.2333255577313098,0.6200000000000001,0.0,0.1097545237805572,True,0.11049395538646409,0.11049395538646409,0.24146721676214503,0.2032793751932573,0.24238495215370706,0.07064157980991478
0,56,2362105382,-0.4203750207517744,-0.4505353248789375,-0.25628064521047117,-0.24857409899532074,-0.31304454037311236,-0.6692483009475614,-0.24373809272415548,0.4091597388795343,True,1.65,1.525969411714408,0.004662855178529346,0.7823487860197257,0.6200000000000001,0.0,0.11895777051615292,True,0.18493858033417354,0.18493858033417354,0.11612750042092057,0.03839125095855678,0.3371531047696177,0.11297738723401363
0,57,2779715758,0.17450609398432138,-0.40625988096335375,0.14115113690142558,0.44790855880736846,0.3102935844908954,-0.5174359814519933,0.9776490277376246,-0.4276605075607778,True,1.65,1.607560357349896,0.0043290956076301205,0.8751857773906593,0.6200000000000001,0.0,0.10804548435160632,True,0.08299180373621345,0.08299180373621345,0.388197310587993,0.9191549651052533,0.1364538409155655,0.025244895913944354
0,58,1387100147,0.3364305418043026,0.37485492373364365,0.3573621850723599,-0.006964756028774749,0.2691300439076554,0.568411573261479,0.7855104131756043,-0.14135871069178263,True,1.65,1.4887851500321183,0.003906769859507602,0.7590980417670228,0.6200000000000001,0.0,0.10578033840558783,True,0.11064475637808213,0.11064475637808213,0.014400917531004698,0.41255430638310564,0.22726900231138147,0.11729717567455933
0,59,2707014031,-0.2931477497518994,-0.10033026021309935,-0.33754091219126614,-0.07411032286910284,-0.5639752711118935,0.22555014848983013,-0.7041363989706277,0.06567860656858238,False,1.65,1.8296466734157402,0.009206456525317567,1.0863892438030824,0.6200000000000001,0.0,0.11405097308734007,True,0.016145437916995187,0.016145437916995187,0.17811881008072172,0.3318459733974831,0.19784399455314783,0.03808415795320175
0,60,963628298,0.05654401522612776,-0.3244116027633036,-0.4389801033207048,0.15926282789101143,0.2088307646428258,-0.14760469998553072,-0.6922091903238292,-0.7580884763139573,False,1.65,1.7926242261378746,0.0019763203655165716,1.0678312433478803,0.6200000000000001,0.0,0.10281666242447769,True,0.19831492376850307,0.19831492376850307,0.025890636806943867,0.1166070826351831,0.06941176775371799,0.1716713954651506
0,61,2410442616,-0.03972742951235572,-0.22284065222850616,-0.4444574831461974,-0.26062548270745206,-0.5909460021678345,-0.6077559943878683,-0.32745842465101194,-0.1609206571736823,False,1.65,1.979912892212295,0.006512464854554178,1.251154698801802,0.6200000000000001,0.0,0.10224572855593858,True,0.05715626297924081,0.05715626297924081,0.024808753505204062,0.6998976422729203,0.13763660754203477,0.1274708351621333
0,62,1004130645,0.005103059638470658,0.025245733853193557,-0.013766884682919839,0.22661821005006366,0.30027714805374317,-0.2877092923233633,-0.846852580379936,0.8999402708350714,False,1.65,1.9183734405320407,0.003266622987561771,1.1925840204178821,0.6200000000000001,0.0,0.10252279712659679,True,0.1660544351913553,0.1660544351913553,0.02805505522287824,1.1842947060830384,0.003177823087789744,0.18676562074044728
0,63,2337868362,-0.5506062344320486,0.3719891944424423,0.2508588056268427,0.13491602467253305,-0.9533406185879398,0.2233441467093169,0.1817185571553115,0.6205313337738922,False,1.65,1.8100601718636637,0.015723376381650278,1.0425895580142952,0.6200000000000001,0.0,0.13174723746771833,True,0.1666582519523382,0.1666582519523382,0.1328545570487927,0.7193170892444338,0.16144127882357687,0.08211431338440436
0,64,2776464097,-0.3904759407627538,0.33444281693008376,0.2558510129603694,-0.480566507973316,-0.2912909335492435,0.3837110116724205,0.37914587894784324,0.09095038029264302,True,1.65,1.3737424832215257,0.010234103114401939,0.6136988900803373,0.6200000000000001,0.0,0.1298094900267864,True,0.05046154648425058,0.05046154648425058,0.10161703169246364,0.34673303148074075,0.08022403223190636,0.007371180944959921
0,65,3614863725,0.5413614563103532,0.047657979593852595,0.609084433541303,-0.16810923454398607,0.6690832800609701,-0.3704663209443544,0.8414494904083227,-0.2368506078832584,False,1.65,1.6831982857733825,0.003906202662953599,0.9365743282471669,0.6200000000000001,0.0,0.12271775486326177,True,0.06267901383002727,0.06267901383002727,0.6953514639747957,0.321391895935522,1.0213509534082634,0.006806774691921147
0,66,3552533771,0.03433121735261602,0.2558742798043381,0.030625337409636688,0.290410998265267,-0.2633477188187239,0.286787778694491,0.46477141279262923,0.9690627850426985,False,1.65,1.708924443274479,0.009134468904402414,0.961154160796131,0.6200000000000001,0.0,0.11863581357394536,True,0.26541877151613014,0.26541877151613014,0.331674258715158,0.3071538936310957,0.2778945323793959,0.25410885766400043
0,67,3176963365,0.3065089662667016,0.04305525911193436,0.12915301319771094,-0.3462045603732927,0.3125166868323921,-0.16268539684887973,-0.46494509300383613,-0.651039696845052,True,1.65,1.5428240307163938,0.0038376130157899138,0.8119279084015224,0.6200000000000001,0.0,0.10705850929908134,True,0.09026499576593683,0.09026499576593683,0.39123400382531837,0.9293577753645775,0.45112829424207773,0.13837913042543692
