sweep_key,sweep_label,level,method,repetitions,accepted_repetitions,acceptance_rate,rejection_rate,accepted_mae,accepted_rmse,accepted_bias,accepted_sign_accuracy,interval_coverage,mean_interval_width,mean_certificate_radius,mean_representation_term,mean_curvature_term,mean_hidden_moderator_term
semantic_shift_fraction,semantic mismatch fraction,0.25,atlas,200,60,0.3,0.7,0.13641399447938235,0.16499476478543104,-0.1011170803031803,0.95,1.0,3.882217997682809,1.9411089988414045,0.3068643297579269,0.8566014463523688,0.6200000000000001
semantic_shift_fraction,semantic mismatch fraction,0.25,atlas_no_rejection,200,200,1.0,0.0,0.2274634608001481,0.2881353164221631,-0.19821126154738558,0.87,1.0,3.882217997682809,1.9411089988414045,0.3068643297579269,0.8566014463523688,0.6200000000000001
semantic_shift_fraction,semantic mismatch fraction,0.25,semantic_forced,200,200,1.0,0.0,0.4445046538232342,0.49845642501257825,-0.43986137187785074,0.665,1.0,5.5763704448713804,2.7881852224356902,1.1555315847341179,0.9098317030047346,0.6200000000000001
semantic_shift_fraction,semantic mismatch fraction,0.25,nearest_semantic,200,200,1.0,0.0,0.5391719397498667,0.6530464173569448,-0.11514108202557133,0.725,1.0,5.121553592824217,2.5607767964121084,1.6691564932639846,0.0,0.6200000000000001
semantic_shift_fraction,semantic mismatch fraction,0.25,global_mean,200,200,1.0,0.0,0.5572352746309785,0.614320643916931,-0.5507798554271621,0.57,1.0,6.452506985785976,3.226253492892988,1.4763084798746196,1.033912733886376,0.6200000000000001
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.2,atlas,200,92,0.46,0.54,0.13047199539800788,0.1591435926108216,-0.11718037650766046,0.9021739130434783,1.0,3.403560384557601,1.7017801922788005,0.009233906368116296,0.9571565341708387,0.6200000000000001
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.2,atlas_no_rejection,200,200,1.0,0.0,0.1495522625880764,0.17832243208213808,-0.13677035219658454,0.88,1.0,3.403560384557601,1.7017801922788005,0.009233906368116296,0.9571565341708387,0.6200000000000001
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.2,semantic_forced,200,200,1.0,0.0,0.20818415516434663,0.2603772453223994,-0.13138219222884215,0.795,1.0,4.499609155908011,2.2498045779540057,0.6185760520282,0.9085223122360631,0.6200000000000001
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.2,nearest_semantic,200,200,1.0,0.0,0.4554784955503882,0.5641303892854687,-0.050805874115100756,0.74,1.0,4.945078761727091,2.4725393808635454,1.5809190777154214,0.0,0.6200000000000001
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.2,global_mean,200,200,1.0,0.0,0.2677683612714138,0.33543386678711923,-0.14711443215021422,0.73,1.0,5.2469179364334195,2.6234589682167098,0.8430967842232309,1.0643299048614865,0.6200000000000001
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.4,atlas,200,0,0.0,1.0,,,,,1.0,4.643560385788399,2.3217801928941997,0.009233907216649346,0.9571565339660646,1.2400000000000002
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.4,atlas_no_rejection,200,200,1.0,0.0,0.14955226280821085,0.17832243269779766,-0.13677035340175703,0.88,1.0,4.643560385788399,2.3217801928941997,0.009233907216649346,0.9571565339660646,1.2400000000000002
